date,order_id,product_id,product_name,category,region,channel,units,list_price,discount_pct,net_unit_price,revenue,gross_margin
2026-01-06,O0004884,P008,Home Product 2,Home,South,Online,5,1318.21,0.059,1240.42,6202.11,1331.89
2026-01-06,O0004885,P008,Home Product 2,Home,South,Online,3,1318.21,0.059,1240.42,3721.27,799.13
2026-01-06,O0004886,P008,Home Product 2,Home,South,Online,1,1318.21,0.059,1240.42,1240.42,266.38
2026-01-06,O0004887,P008,Home Product 2,Home,South,Retail,1,1318.21,0.059,1240.42,1240.42,266.38
2026-01-06,O0004888,P009,Home Product 3,Home,South,Retail,1,1869.09,0.0589,1759.01,1759.01,516.07
2026-01-06,O0004889,P009,Home Product 3,Home,South,Retail,3,1869.09,0.0589,1759.01,5277.04,1548.21
2026-01-06,O0004890,P009,Home Product 3,Home,South,Online,1,1869.09,0.0589,1759.01,1759.01,516.07
2026-01-06,O0004891,P009,Home Product 3,Home,South,Online,3,1869.09,0.0589,1759.01,5277.04,1548.21
2026-01-06,O0004892,P009,Home Product 3,Home,South,Marketplace,1,1869.09,0.0589,1759.01,1759.01,516.07
2026-01-06,O0004893,P009,Home Product 3,Home,South,Online,1,1869.09,0.0589,1759.01,1759.01,516.07
2026-01-06,O0004894,P009,Home Product 3,Home,South,Online,1,1869.09,0.0589,1759.01,1759.01,516.07
2026-01-06,O0004895,P009,Home Product 3,Home,South,Retail,1,1869.09,0.0589,1759.01,1759.01,516.07
2026-01-06,O0004896,P010,Home Product 4,Home,South,Online,2,2443.75,0.0447,2334.53,4669.05,1130.74
2026-01-06,O0004897,P010,Home Product 4,Home,South,Marketplace,2,2443.75,0.0447,2334.53,4669.05,1130.74
2026-01-06,O0004898,P010,Home Product 4,Home,South,Retail,1,2443.75,0.0447,2334.53,2334.53,565.37
2026-01-06,O0004899,P010,Home Product 4,Home,South,Retail,4,2443.75,0.0447,2334.53,9338.11,2261.49
2026-01-06,O0004900,P010,Home Product 4,Home,South,Online,2,2443.75,0.0447,2334.53,4669.05,1130.74
2026-01-06,O0004901,P010,Home Product 4,Home,South,Online,1,2443.75,0.0447,2334.53,2334.53,565.37
2026-01-06,O0004902,P010,Home Product 4,Home,South,Online,2,2443.75,0.0447,2334.53,4669.05,1130.74
2026-01-06,O0004903,P010,Home Product 4,Home,South,Online,2,2443.75,0.0447,2334.53,4669.05,1130.74
2026-01-06,O0004904,P010,Home Product 4,Home,South,Online,2,2443.75,0.0447,2334.53,4669.05,1130.74
2026-01-06,O0004905,P010,Home Product 4,Home,South,Online,1,2443.75,0.0447,2334.53,2334.53,565.37
2026-01-06,O0004906,P010,Home Product 4,Home,South,Online,1,2443.75,0.0447,2334.53,2334.53,565.37
2026-01-06,O0004907,P011,Home Product 5,Home,South,Online,1,3253.34,0.0271,3165.12,3165.12,661.37
2026-01-06,O0004908,P011,Home Product 5,Home,South,Retail,1,3253.34,0.0271,3165.12,3165.12,661.37
2026-01-06,O0004909,P011,Home Product 5,Home,South,Retail,3,3253.34,0.0271,3165.12,9495.36,1984.12
2026-01-06,O0004910,P011,Home Product 5,Home,South,Retail,3,3253.34,0.0271,3165.12,9495.36,1984.12
2026-01-06,O0004911,P011,Home Product 5,Home,South,Online,2,3253.34,0.0271,3165.12,6330.24,1322.75
2026-01-06,O0004912,P011,Home Product 5,Home,South,Online,1,3253.34,0.0271,3165.12,3165.12,661.37
2026-01-06,O0004913,P011,Home Product 5,Home,South,Online,1,3253.34,0.0271,3165.12,3165.12,661.37
2026-01-06,O0004914,P011,Home Product 5,Home,South,Online,3,3253.34,0.0271,3165.12,9495.36,1984.12
2026-01-06,O0004915,P011,Home Product 5,Home,South,Marketplace,1,3253.34,0.0271,3165.12,3165.12,661.37
2026-01-06,O0004916,P011,Home Product 5,Home,South,Online,1,3253.34,0.0271,3165.12,3165.12,661.37
2026-01-06,O0004917,P012,Home Product 6,Home,South,Marketplace,2,1814.65,0.0081,1799.93,3599.85,959.28
2026-01-06,O0004918,P012,Home Product 6,Home,South,Retail,2,1814.65,0.0081,1799.93,3599.85,959.28
2026-01-06,O0004919,P012,Home Product 6,Home,South,Marketplace,1,1814.65,0.0081,1799.93,1799.93,479.64
2026-01-06,O0004920,P012,Home Product 6,Home,South,Online,4,1814.65,0.0081,1799.93,7199.7,1918.56
2026-01-06,O0004921,P012,Home Product 6,Home,South,Online,1,1814.65,0.0081,1799.93,1799.93,479.64
2026-01-06,O0004922,P012,Home Product 6,Home,South,Marketplace,2,1814.65,0.0081,1799.93,3599.85,959.28
2026-01-06,O0004923,P012,Home Product 6,Home,South,Online,1,1814.65,0.0081,1799.93,1799.93,479.64
2026-01-06,O0004924,P012,Home Product 6,Home,South,Retail,2,1814.65,0.0081,1799.93,3599.85,959.28
2026-01-06,O0004925,P013,Fashion Product 1,Fashion,South,Retail,5,2552.31,0.0717,2369.32,11846.61,4140.76
2026-01-06,O0004926,P013,Fashion Product 1,Fashion,South,Retail,4,2552.31,0.0717,2369.32,9477.29,3312.61
2026-01-06,O0004927,P013,Fashion Product 1,Fashion,South,Online,2,2552.31,0.0717,2369.32,4738.64,1656.3
2026-01-06,O0004928,P013,Fashion Product 1,Fashion,South,Retail,3,2552.31,0.0717,2369.32,7107.97,2484.46
2026-01-06,O0004929,P013,Fashion Product 1,Fashion,South,Retail,2,2552.31,0.0717,2369.32,4738.64,1656.3
2026-01-06,O0004930,P013,Fashion Product 1,Fashion,South,Online,1,2552.31,0.0717,2369.32,2369.32,828.15
2026-01-06,O0004931,P013,Fashion Product 1,Fashion,South,Retail,1,2552.31,0.0717,2369.32,2369.32,828.15
2026-01-06,O0004932,P013,Fashion Product 1,Fashion,South,Marketplace,1,2552.31,0.0717,2369.32,2369.32,828.15
2026-01-06,O0004933,P014,Fashion Product 2,Fashion,South,Online,1,1398.53,0.0518,1326.07,1326.07,387.22
2026-01-06,O0004934,P014,Fashion Product 2,Fashion,South,Retail,2,1398.53,0.0518,1326.07,2652.13,774.45
2026-01-06,O0004935,P014,Fashion Product 2,Fashion,South,Marketplace,1,1398.53,0.0518,1326.07,1326.07,387.22
2026-01-06,O0004936,P014,Fashion Product 2,Fashion,South,Online,3,1398.53,0.0518,1326.07,3978.2,1161.67
2026-01-06,O0004937,P014,Fashion Product 2,Fashion,South,Retail,1,1398.53,0.0518,1326.07,1326.07,387.22
2026-01-06,O0004938,P014,Fashion Product 2,Fashion,South,Online,2,1398.53,0.0518,1326.07,2652.13,774.45
2026-01-06,O0004939,P014,Fashion Product 2,Fashion,South,Retail,2,1398.53,0.0518,1326.07,2652.13,774.45
2026-01-06,O0004940,P014,Fashion Product 2,Fashion,South,Retail,3,1398.53,0.0518,1326.07,3978.2,1161.67
2026-01-06,O0004941,P014,Fashion Product 2,Fashion,South,Online,1,1398.53,0.0518,1326.07,1326.07,387.22
2026-01-06,O0004942,P015,Fashion Product 3,Fashion,South,Retail,1,3165.87,0.0376,3046.82,3046.82,566.62
2026-01-06,O0004943,P015,Fashion Product 3,Fashion,South,Marketplace,5,3165.87,0.0376,3046.82,15234.08,2833.12
2026-01-06,O0004944,P015,Fashion Product 3,Fashion,South,Retail,1,3165.87,0.0376,3046.82,3046.82,566.62
2026-01-06,O0004945,P015,Fashion Product 3,Fashion,South,Online,1,3165.87,0.0376,3046.82,3046.82,566.62
2026-01-06,O0004946,P015,Fashion Product 3,Fashion,South,Retail,2,3165.87,0.0376,3046.82,6093.63,1133.25
2026-01-06,O0004947,P015,Fashion Product 3,Fashion,South,Marketplace,1,3165.87,0.0376,3046.82,3046.82,566.62
2026-01-06,O0004948,P015,Fashion Product 3,Fashion,South,Retail,1,3165.87,0.0376,3046.82,3046.82,566.62
2026-01-06,O0004949,P015,Fashion Product 3,Fashion,South,Online,3,3165.87,0.0376,3046.82,9140.45,1699.87
2026-01-06,O0004950,P016,Fashion Product 4,Fashion,South,Online,4,3233.95,0.0273,3145.73,12582.91,2727.72
2026-01-06,O0004951,P016,Fashion Product 4,Fashion,South,Retail,1,3233.95,0.0273,3145.73,3145.73,681.93
2026-01-06,O0004952,P016,Fashion Product 4,Fashion,South,Marketplace,1,3233.95,0.0273,3145.73,3145.73,681.93
2026-01-06,O0004953,P016,Fashion Product 4,Fashion,South,Online,2,3233.95,0.0273,3145.73,6291.45,1363.86
2026-01-06,O0004954,P016,Fashion Product 4,Fashion,South,Marketplace,5,3233.95,0.0273,3145.73,15728.64,3409.65
2026-01-06,O0004955,P016,Fashion Product 4,Fashion,South,Online,3,3233.95,0.0273,3145.73,9437.18,2045.79
2026-01-06,O0004956,P016,Fashion Product 4,Fashion,South,Online,1,3233.95,0.0273,3145.73,3145.73,681.93
2026-01-06,O0004957,P017,Fashion Product 5,Fashion,South,Marketplace,2,792.73,0.0621,743.52,1487.03,580.34
2026-01-06,O0004958,P017,Fashion Product 5,Fashion,South,Marketplace,3,792.73,0.0621,743.52,2230.55,870.52
2026-01-06,O0004959,P017,Fashion Product 5,Fashion,South,Online,1,792.73,0.0621,743.52,743.52,290.17
2026-01-06,O0004960,P017,Fashion Product 5,Fashion,South,Online,6,792.73,0.0621,743.52,4461.1,1741.03
2026-01-06,O0004961,P017,Fashion Product 5,Fashion,South,Marketplace,2,792.73,0.0621,743.52,1487.03,580.34
2026-01-06,O0004962,P018,Fashion Product 6,Fashion,South,Online,2,4845.34,0.0217,4740.29,9480.57,3491.92
2026-01-06,O0004963,P018,Fashion Product 6,Fashion,South,Online,1,4845.34,0.0217,4740.29,4740.29,1745.96
2026-01-06,O0004964,P018,Fashion Product 6,Fashion,South,Retail,2,4845.34,0.0217,4740.29,9480.57,3491.92
2026-01-06,O0004965,P018,Fashion Product 6,Fashion,South,Online,1,4845.34,0.0217,4740.29,4740.29,1745.96
2026-01-06,O0004966,P018,Fashion Product 6,Fashion,South,Online,1,4845.34,0.0217,4740.29,4740.29,1745.96
2026-01-06,O0004967,P018,Fashion Product 6,Fashion,South,Retail,1,4845.34,0.0217,4740.29,4740.29,1745.96
2026-01-06,O0004968,P018,Fashion Product 6,Fashion,South,Online,3,4845.34,0.0217,4740.29,14220.86,5237.88
2026-01-06,O0004969,P018,Fashion Product 6,Fashion,South,Online,4,4845.34,0.0217,4740.29,18961.14,6983.84
2026-01-06,O0004970,P019,Beauty Product 1,Beauty,South,Online,1,1870.76,0.0672,1745.13,1745.13,337.61
2026-01-06,O0004971,P019,Beauty Product 1,Beauty,South,Retail,1,1870.76,0.0672,1745.13,1745.13,337.61
2026-01-06,O0004972,P019,Beauty Product 1,Beauty,South,Retail,4,1870.76,0.0672,1745.13,6980.53,1350.44
2026-01-06,O0004973,P019,Beauty Product 1,Beauty,South,Retail,1,1870.76,0.0672,1745.13,1745.13,337.61
2026-01-06,O0004974,P019,Beauty Product 1,Beauty,South,Marketplace,1,1870.76,0.0672,1745.13,1745.13,337.61
2026-01-06,O0004975,P019,Beauty Product 1,Beauty,South,Online,1,1870.76,0.0672,1745.13,1745.13,337.61
2026-01-06,O0004976,P019,Beauty Product 1,Beauty,South,Marketplace,1,1870.76,0.0672,1745.13,1745.13,337.61
2026-01-06,O0004977,P019,Beauty Product 1,Beauty,South,Retail,1,1870.76,0.0672,1745.13,1745.13,337.61
2026-01-06,O0004978,P019,Beauty Product 1,Beauty,South,Marketplace,2,1870.76,0.0672,1745.13,3490.27,675.22
2026-01-06,O0004979,P019,Beauty Product 1,Beauty,South,Retail,2,1870.76,0.0672,1745.13,3490.27,675.22
2026-01-06,O0004980,P019,Beauty Product 1,Beauty,South,Retail,3,1870.76,0.0672,1745.13,5235.4,1012.83
2026-01-06,O0004981,P020,Beauty Product 2,Beauty,South,Online,2,3579.05,0.0495,3401.72,6803.44,1878.3
2026-01-06,O0004982,P020,Beauty Product 2,Beauty,South,Online,2,3579.05,0.0495,3401.72,6803.44,1878.3
2026-01-06,O0004983,P020,Beauty Product 2,Beauty,South,Marketplace,1,3579.05,0.0495,3401.72,3401.72,939.15
2026-01-06,O0004984,P020,Beauty Product 2,Beauty,South,Online,1,3579.05,0.0495,3401.72,3401.72,939.15
2026-01-06,O0004985,P020,Beauty Product 2,Beauty,South,Online,2,3579.05,0.0495,3401.72,6803.44,1878.3
2026-01-06,O0004986,P020,Beauty Product 2,Beauty,South,Retail,5,3579.05,0.0495,3401.72,17008.61,4695.75
2026-01-06,O0004987,P021,Beauty Product 3,Beauty,South,Retail,1,1049.17,0.023,1024.99,1024.99,301.53
2026-01-06,O0004988,P021,Beauty Product 3,Beauty,South,Online,5,1049.17,0.023,1024.99,5124.97,1507.65
2026-01-06,O0004989,P021,Beauty Product 3,Beauty,South,Marketplace,3,1049.17,0.023,1024.99,3074.98,904.59
2026-01-06,O0004990,P021,Beauty Product 3,Beauty,South,Marketplace,1,1049.17,0.023,1024.99,1024.99,301.53
2026-01-06,O0004991,P021,Beauty Product 3,Beauty,South,Online,2,1049.17,0.023,1024.99,2049.99,603.06
2026-01-06,O0004992,P022,Beauty Product 4,Beauty,South,Online,2,654.75,0.0523,620.49,1240.98,475.82
2026-01-06,O0004993,P022,Beauty Product 4,Beauty,South,Online,1,654.75,0.0523,620.49,620.49,237.91
2026-01-06,O0004994,P022,Beauty Product 4,Beauty,South,Marketplace,2,654.75,0.0523,620.49,1240.98,475.82
2026-01-06,O0004995,P022,Beauty Product 4,Beauty,South,Online,1,654.75,0.0523,620.49,620.49,237.91
2026-01-06,O0004996,P022,Beauty Product 4,Beauty,South,Online,1,654.75,0.0523,620.49,620.49,237.91
2026-01-06,O0004997,P022,Beauty Product 4,Beauty,South,Marketplace,3,654.75,0.0523,620.49,1861.47,713.73
2026-01-06,O0004998,P022,Beauty Product 4,Beauty,South,Retail,1,654.75,0.0523,620.49,620.49,237.91
2026-01-06,O0004999,P022,Beauty Product 4,Beauty,South,Retail,2,654.75,0.0523,620.49,1240.98,475.82
2026-01-06,O0005000,P022,Beauty Product 4,Beauty,South,Online,2,654.75,0.0523,620.49,1240.98,475.82
2026-01-06,O0005001,P022,Beauty Product 4,Beauty,South,Retail,1,654.75,0.0523,620.49,620.49,237.91
2026-01-06,O0005002,P023,Beauty Product 5,Beauty,South,Online,2,1664.51,0.0799,1531.55,3063.1,980.33
2026-01-06,O0005003,P023,Beauty Product 5,Beauty,South,Retail,2,1664.51,0.0799,1531.55,3063.1,980.33
2026-01-06,O0005004,P023,Beauty Product 5,Beauty,South,Online,1,1664.51,0.0799,1531.55,1531.55,490.17
2026-01-06,O0005005,P023,Beauty Product 5,Beauty,South,Online,2,1664.51,0.0799,1531.55,3063.1,980.33
2026-01-06,O0005006,P023,Beauty Product 5,Beauty,South,Online,1,1664.51,0.0799,1531.55,1531.55,490.17
2026-01-06,O0005007,P023,Beauty Product 5,Beauty,South,Retail,3,1664.51,0.0799,1531.55,4594.65,1470.5
2026-01-06,O0005008,P024,Beauty Product 6,Beauty,South,Retail,4,1902.7,0.061,1786.69,7146.76,2086.73
2026-01-06,O0005009,P024,Beauty Product 6,Beauty,South,Online,1,1902.7,0.061,1786.69,1786.69,521.68
2026-01-06,O0005010,P024,Beauty Product 6,Beauty,South,Online,8,1902.7,0.061,1786.69,14293.53,4173.46
2026-01-06,O0005011,P024,Beauty Product 6,Beauty,South,Retail,2,1902.7,0.061,1786.69,3573.38,1043.37
2026-01-06,O0005012,P001,Electronics Product 1,Electronics,East,Online,3,2185.43,0.0442,2088.93,6266.8,2477.82
2026-01-06,O0005013,P001,Electronics Product 1,Electronics,East,Online,2,2185.43,0.0442,2088.93,4177.86,1651.88
2026-01-06,O0005014,P001,Electronics Product 1,Electronics,East,Online,3,2185.43,0.0442,2088.93,6266.8,2477.82
2026-01-06,O0005015,P001,Electronics Product 1,Electronics,East,Marketplace,3,2185.43,0.0442,2088.93,6266.8,2477.82
2026-01-06,O0005016,P001,Electronics Product 1,Electronics,East,Online,1,2185.43,0.0442,2088.93,2088.93,825.94
2026-01-06,O0005017,P001,Electronics Product 1,Electronics,East,Marketplace,1,2185.43,0.0442,2088.93,2088.93,825.94
2026-01-06,O0005018,P002,Electronics Product 2,Electronics,East,Online,1,3793.97,0.0331,3668.42,3668.42,1161.03
2026-01-06,O0005019,P002,Electronics Product 2,Electronics,East,Retail,3,3793.97,0.0331,3668.42,11005.25,3483.1
2026-01-06,O0005020,P002,Electronics Product 2,Electronics,East,Online,1,3793.97,0.0331,3668.42,3668.42,1161.03
2026-01-06,O0005021,P002,Electronics Product 2,Electronics,East,Online,1,3793.97,0.0331,3668.42,3668.42,1161.03
2026-01-06,O0005022,P002,Electronics Product 2,Electronics,East,Online,4,3793.97,0.0331,3668.42,14673.67,4644.14
2026-01-06,O0005023,P002,Electronics Product 2,Electronics,East,Online,1,3793.97,0.0331,3668.42,3668.42,1161.03
2026-01-06,O0005024,P002,Electronics Product 2,Electronics,East,Marketplace,2,3793.97,0.0331,3668.42,7336.84,2322.07
2026-01-06,O0005025,P002,Electronics Product 2,Electronics,East,Marketplace,1,3793.97,0.0331,3668.42,3668.42,1161.03
2026-01-06,O0005026,P002,Electronics Product 2,Electronics,East,Retail,1,3793.97,0.0331,3668.42,3668.42,1161.03
2026-01-06,O0005027,P002,Electronics Product 2,Electronics,East,Online,3,3793.97,0.0331,3668.42,11005.25,3483.1
2026-01-06,O0005028,P003,Electronics Product 3,Electronics,East,Marketplace,2,1202.08,0.0791,1106.97,2213.93,453.81
2026-01-06,O0005029,P003,Electronics Product 3,Electronics,East,Online,2,1202.08,0.0791,1106.97,2213.93,453.81
2026-01-06,O0005030,P003,Electronics Product 3,Electronics,East,Online,4,1202.08,0.0791,1106.97,4427.87,907.63
2026-01-06,O0005031,P003,Electronics Product 3,Electronics,East,Retail,2,1202.08,0.0791,1106.97,2213.93,453.81
2026-01-06,O0005032,P003,Electronics Product 3,Electronics,East,Online,1,1202.08,0.0791,1106.97,1106.97,226.91
2026-01-06,O0005033,P003,Electronics Product 3,Electronics,East,Retail,1,1202.08,0.0791,1106.97,1106.97,226.91
2026-01-06,O0005034,P003,Electronics Product 3,Electronics,East,Online,1,1202.08,0.0791,1106.97,1106.97,226.91
2026-01-06,O0005035,P003,Electronics Product 3,Electronics,East,Online,1,1202.08,0.0791,1106.97,1106.97,226.91
2026-01-06,O0005036,P003,Electronics Product 3,Electronics,East,Online,2,1202.08,0.0791,1106.97,2213.93,453.81
2026-01-06,O0005037,P004,Electronics Product 4,Electronics,East,Retail,1,761.38,0.0776,702.26,702.26,257.67
2026-01-06,O0005038,P004,Electronics Product 4,Electronics,East,Retail,1,761.38,0.0776,702.26,702.26,257.67
2026-01-06,O0005039,P004,Electronics Product 4,Electronics,East,Marketplace,2,761.38,0.0776,702.26,1404.52,515.33
2026-01-06,O0005040,P004,Electronics Product 4,Electronics,East,Online,5,761.38,0.0776,702.26,3511.3,1288.34
2026-01-06,O0005041,P004,Electronics Product 4,Electronics,East,Online,3,761.38,0.0776,702.26,2106.78,773.0
2026-01-06,O0005042,P004,Electronics Product 4,Electronics,East,Online,1,761.38,0.0776,702.26,702.26,257.67
2026-01-06,O0005043,P004,Electronics Product 4,Electronics,East,Online,1,761.38,0.0776,702.26,702.26,257.67
2026-01-06,O0005044,P004,Electronics Product 4,Electronics,East,Retail,4,761.38,0.0776,702.26,2809.04,1030.67
2026-01-06,O0005045,P005,Electronics Product 5,Electronics,East,Retail,4,3205.02,0.0072,3181.97,12727.89,4432.34
2026-01-06,O0005046,P005,Electronics Product 5,Electronics,East,Online,1,3205.02,0.0072,3181.97,3181.97,1108.08
2026-01-06,O0005047,P005,Electronics Product 5,Electronics,East,Online,1,3205.02,0.0072,3181.97,3181.97,1108.08
2026-01-06,O0005048,P005,Electronics Product 5,Electronics,East,Online,2,3205.02,0.0072,3181.97,6363.95,2216.17
2026-01-06,O0005049,P005,Electronics Product 5,Electronics,East,Retail,1,3205.02,0.0072,3181.97,3181.97,1108.08
2026-01-06,O0005050,P005,Electronics Product 5,Electronics,East,Online,1,3205.02,0.0072,3181.97,3181.97,1108.08
2026-01-06,O0005051,P005,Electronics Product 5,Electronics,East,Retail,1,3205.02,0.0072,3181.97,3181.97,1108.08
2026-01-06,O0005052,P005,Electronics Product 5,Electronics,East,Retail,3,3205.02,0.0072,3181.97,9545.92,3324.25
2026-01-06,O0005053,P006,Electronics Product 6,Electronics,East,Online,5,592.63,0.0728,549.48,2747.39,1076.84
2026-01-06,O0005054,P006,Electronics Product 6,Electronics,East,Retail,3,592.63,0.0728,549.48,1648.43,646.1
2026-01-06,O0005055,P006,Electronics Product 6,Electronics,East,Online,2,592.63,0.0728,549.48,1098.96,430.73
2026-01-06,O0005056,P007,Home Product 1,Home,East,Retail,1,4245.99,0.0351,4096.88,4096.88,923.11
2026-01-06,O0005057,P007,Home Product 1,Home,East,Marketplace,2,4245.99,0.0351,4096.88,8193.75,1846.23
2026-01-06,O0005058,P007,Home Product 1,Home,East,Marketplace,2,4245.99,0.0351,4096.88,8193.75,1846.23
2026-01-06,O0005059,P007,Home Product 1,Home,East,Online,1,4245.99,0.0351,4096.88,4096.88,923.11
2026-01-06,O0005060,P007,Home Product 1,Home,East,Online,2,4245.99,0.0351,4096.88,8193.75,1846.23
2026-01-06,O0005061,P007,Home Product 1,Home,East,Online,4,4245.99,0.0351,4096.88,16387.51,3692.45
2026-01-06,O0005062,P007,Home Product 1,Home,East,Retail,2,4245.99,0.0351,4096.88,8193.75,1846.23
2026-01-06,O0005063,P007,Home Product 1,Home,East,Retail,1,4245.99,0.0351,4096.88,4096.88,923.11
2026-01-06,O0005064,P007,Home Product 1,Home,East,Retail,1,4245.99,0.0351,4096.88,4096.88,923.11
2026-01-06,O0005065,P007,Home Product 1,Home,East,Retail,1,4245.99,0.0351,4096.88,4096.88,923.11
2026-01-06,O0005066,P007,Home Product 1,Home,East,Marketplace,5,4245.99,0.0351,4096.88,20484.38,4615.57
2026-01-06,O0005067,P007,Home Product 1,Home,East,Marketplace,3,4245.99,0.0351,4096.88,12290.63,2769.34
2026-01-06,O0005068,P007,Home Product 1,Home,East,Online,1,4245.99,0.0351,4096.88,4096.88,923.11
2026-01-06,O0005069,P008,Home Product 2,Home,East,Marketplace,1,1318.21,0.0769,1216.78,1216.78,257.88
2026-01-06,O0005070,P008,Home Product 2,Home,East,Online,1,1318.21,0.0769,1216.78,1216.78,257.88
2026-01-06,O0005071,P008,Home Product 2,Home,East,Marketplace,1,1318.21,0.0769,1216.78,1216.78,257.88
2026-01-06,O0005072,P008,Home Product 2,Home,East,Online,3,1318.21,0.0769,1216.78,3650.35,773.64
2026-01-06,O0005073,P008,Home Product 2,Home,East,Marketplace,1,1318.21,0.0769,1216.78,1216.78,257.88
2026-01-06,O0005074,P008,Home Product 2,Home,East,Retail,3,1318.21,0.0769,1216.78,3650.35,773.64
2026-01-06,O0005075,P008,Home Product 2,Home,East,Online,1,1318.21,0.0769,1216.78,1216.78,257.88
2026-01-06,O0005076,P008,Home Product 2,Home,East,Marketplace,1,1318.21,0.0769,1216.78,1216.78,257.88
2026-01-06,O0005077,P008,Home Product 2,Home,East,Marketplace,4,1318.21,0.0769,1216.78,4867.14,1031.52
2026-01-06,O0005078,P009,Home Product 3,Home,East,Retail,2,1869.09,0.0649,1747.88,3495.75,1021.14
2026-01-06,O0005079,P009,Home Product 3,Home,East,Retail,3,1869.09,0.0649,1747.88,5243.63,1531.71
2026-01-06,O0005080,P009,Home Product 3,Home,East,Marketplace,1,1869.09,0.0649,1747.88,1747.88,510.57
2026-01-06,O0005081,P009,Home Product 3,Home,East,Online,2,1869.09,0.0649,1747.88,3495.75,1021.14
2026-01-06,O0005082,P009,Home Product 3,Home,East,Online,2,1869.09,0.0649,1747.88,3495.75,1021.14
2026-01-06,O0005083,P009,Home Product 3,Home,East,Online,1,1869.09,0.0649,1747.88,1747.88,510.57
2026-01-06,O0005084,P009,Home Product 3,Home,East,Online,3,1869.09,0.0649,1747.88,5243.63,1531.71
2026-01-06,O0005085,P009,Home Product 3,Home,East,Marketplace,1,1869.09,0.0649,1747.88,1747.88,510.57
2026-01-06,O0005086,P009,Home Product 3,Home,East,Retail,1,1869.09,0.0649,1747.88,1747.88,510.57
2026-01-06,O0005087,P009,Home Product 3,Home,East,Online,2,1869.09,0.0649,1747.88,3495.75,1021.14
2026-01-06,O0005088,P010,Home Product 4,Home,East,Online,2,2443.75,0.0729,2265.69,4531.38,1075.06
2026-01-06,O0005089,P010,Home Product 4,Home,East,Online,4,2443.75,0.0729,2265.69,9062.76,2150.13
2026-01-06,O0005090,P010,Home Product 4,Home,East,Retail,1,2443.75,0.0729,2265.69,2265.69,537.53
2026-01-06,O0005091,P010,Home Product 4,Home,East,Retail,1,2443.75,0.0729,2265.69,2265.69,537.53
2026-01-06,O0005092,P010,Home Product 4,Home,East,Retail,2,2443.75,0.0729,2265.69,4531.38,1075.06
2026-01-06,O0005093,P010,Home Product 4,Home,East,Online,1,2443.75,0.0729,2265.69,2265.69,537.53
2026-01-06,O0005094,P010,Home Product 4,Home,East,Retail,1,2443.75,0.0729,2265.69,2265.69,537.53
2026-01-06,O0005095,P010,Home Product 4,Home,East,Online,1,2443.75,0.0729,2265.69,2265.69,537.53
2026-01-06,O0005096,P010,Home Product 4,Home,East,Online,2,2443.75,0.0729,2265.69,4531.38,1075.06
2026-01-06,O0005097,P010,Home Product 4,Home,East,Online,1,2443.75,0.0729,2265.69,2265.69,537.53
2026-01-06,O0005098,P010,Home Product 4,Home,East,Retail,2,2443.75,0.0729,2265.69,4531.38,1075.06
2026-01-06,O0005099,P011,Home Product 5,Home,East,Retail,1,3253.34,0.0173,3197.02,3197.02,672.71
2026-01-06,O0005100,P011,Home Product 5,Home,East,Online,1,3253.34,0.0173,3197.02,3197.02,672.71
2026-01-06,O0005101,P011,Home Product 5,Home,East,Online,2,3253.34,0.0173,3197.02,6394.03,1345.42
2026-01-06,O0005102,P011,Home Product 5,Home,East,Marketplace,1,3253.34,0.0173,3197.02,3197.02,672.71
2026-01-06,O0005103,P011,Home Product 5,Home,East,Retail,2,3253.34,0.0173,3197.02,6394.03,1345.42
2026-01-06,O0005104,P011,Home Product 5,Home,East,Retail,1,3253.34,0.0173,3197.02,3197.02,672.71
2026-01-06,O0005105,P011,Home Product 5,Home,East,Marketplace,1,3253.34,0.0173,3197.02,3197.02,672.71
2026-01-06,O0005106,P011,Home Product 5,Home,East,Online,2,3253.34,0.0173,3197.02,6394.03,1345.42
2026-01-06,O0005107,P011,Home Product 5,Home,East,Online,1,3253.34,0.0173,3197.02,3197.02,672.71
2026-01-06,O0005108,P011,Home Product 5,Home,East,Online,2,3253.34,0.0173,3197.02,6394.03,1345.42
2026-01-06,O0005109,P011,Home Product 5,Home,East,Online,1,3253.34,0.0173,3197.02,3197.02,672.71
2026-01-06,O0005110,P011,Home Product 5,Home,East,Retail,2,3253.34,0.0173,3197.02,6394.03,1345.42
2026-01-06,O0005111,P012,Home Product 6,Home,East,Marketplace,4,1814.65,0.0618,1702.49,6809.95,1746.1
2026-01-06,O0005112,P012,Home Product 6,Home,East,Online,1,1814.65,0.0618,1702.49,1702.49,436.53
2026-01-06,O0005113,P012,Home Product 6,Home,East,Marketplace,2,1814.65,0.0618,1702.49,3404.98,873.05
2026-01-06,O0005114,P012,Home Product 6,Home,East,Online,1,1814.65,0.0618,1702.49,1702.49,436.53
2026-01-06,O0005115,P012,Home Product 6,Home,East,Online,2,1814.65,0.0618,1702.49,3404.98,873.05
2026-01-06,O0005116,P012,Home Product 6,Home,East,Online,1,1814.65,0.0618,1702.49,1702.49,436.53
2026-01-06,O0005117,P013,Fashion Product 1,Fashion,East,Retail,1,2552.31,0.0337,2466.25,2466.25,886.16
2026-01-06,O0005118,P013,Fashion Product 1,Fashion,East,Online,2,2552.31,0.0337,2466.25,4932.5,1772.32
