date,revenue,units_sold,average_selling_price,marketing_spend,conversion_rate,stockout_rate,revenue_dod_pct,revenue_wow_pct,revenue_rolling_7d,revenue_rolling_28d,revenue_rolling_28d_std,revenue_zscore,units_sold_dod_pct,units_sold_wow_pct,units_sold_rolling_7d,units_sold_rolling_28d,units_sold_rolling_28d_std,units_sold_zscore,average_selling_price_dod_pct,average_selling_price_wow_pct,average_selling_price_rolling_7d,average_selling_price_rolling_28d,average_selling_price_rolling_28d_std,average_selling_price_zscore,marketing_spend_dod_pct,marketing_spend_wow_pct,marketing_spend_rolling_7d,marketing_spend_rolling_28d,marketing_spend_rolling_28d_std,marketing_spend_zscore,conversion_rate_dod_pct,conversion_rate_wow_pct,conversion_rate_rolling_7d,conversion_rate_rolling_28d,conversion_rate_rolling_28d_std,conversion_rate_zscore,stockout_rate_dod_pct,stockout_rate_wow_pct,stockout_rate_rolling_7d,stockout_rate_rolling_28d,stockout_rate_rolling_28d_std,stockout_rate_zscore,revenue_materiality,units_sold_materiality,average_selling_price_materiality,marketing_spend_materiality,conversion_rate_materiality,stockout_rate_materiality
2026-02-18,3287512.1,1547,2125.0886231415643,141621.96,0.0775949053014639,0.0,-0.033001927032550005,-0.08495017935995997,3402441.9614285715,3410876.276785714,97439.9862403333,-1.2660528962046376,-0.01715374841168993,-0.0725419664268585,1583.5714285714287,1595.392857142857,41.85011994824541,-1.1563373582370344,-0.016124779023421798,-0.013378732496711843,2148.6141596642124,2138.0331270595957,30.905917031615914,-0.4188357816656762,0.019554558300406866,-0.008392973985204555,141334.4385714286,143739.85607142857,6213.743707341693,-0.34084059001761396,-0.0038056784568601953,0.04185483240904042,0.07566295601733762,0.07520443694009306,0.0030593403290918165,0.7813672570650116,,,0.0,0.0,0.0,,medium,low,low,low,low,insufficient_history
2026-02-19,3290220.79,1563,2105.067683941139,134143.84,0.07939771187563036,0.0,0.0008239330890980057,-0.02352145426919472,3391119.8228571424,3400756.836071429,94589.88906911481,-1.1685820457053553,0.010342598577892659,-0.02006269592476484,1579.0,1591.0714285714287,38.4726247758435,-0.7296468264118642,-0.009421225534974598,-0.0035295710552561976,2147.548973447116,2137.4259173920714,31.394329046376736,-1.0307031375995248,-0.05280339292013747,-0.006259261418560924,141213.73428571428,143591.19964285713,6395.678089829267,-1.4771474596072627,0.023233568842727204,0.12468230508783185,0.07692038917240598,0.07536964141530922,0.003158413564322326,1.2753461123085716,,,0.0,0.0,0.0,,low,low,low,low,high,insufficient_history
2026-02-20,3388250.93,1593,2126.9622912743253,142091.53,0.07767177196772272,0.0,0.02979439565209252,0.014403337865536159,3397992.564285714,3400954.095357143,94556.65153249446,-0.1343444924419435,0.019193857965451144,0.027079303675048294,1585.0,1591.6785714285713,38.35994590370846,0.03444813438334175,0.010400904208550221,-0.012341759554647447,2143.752047387107,2136.731684729098,31.40343764889808,-0.31109312184220866,0.059247521168322104,0.04504923460841592,142088.76,143455.76035714286,6385.475651112012,-0.2136458474953682,-0.021737904873268543,0.0053204708484850816,0.07697911250782667,0.075445004288372,0.0031881986285865,0.6984406992038527,,,0.0,0.0,0.0,,low,low,low,low,low,insufficient_history
2026-02-21,3408902.69,1609,2118.6467930391545,149525.32,0.07334836194808418,0.004861111111111111,0.006095109372551644,0.027980938138179923,3411247.992857143,3399859.724642857,94270.35827551514,0.0959258617720953,0.010043942247332183,0.030749519538757264,1591.857142857143,1590.7142857142858,37.535027732483385,0.4871640009443628,-0.003909565425435302,-0.0026859885433816455,2142.936906354263,2137.3115197669094,30.891996769897585,-0.6041929521999226,0.05231691150063633,-0.021102439569203435,141628.27857142856,143568.86357142858,6466.328624096448,0.9211496623253873,-0.055662564534193715,0.004982854310868312,0.07703106566162007,0.07545382048677128,0.0031818131515941967,-0.6617165868562058,,,0.0006944444444444445,0.00017361111111111112,0.0009186636496752051,5.102520385624567,low,low,low,low,low,insufficient_history
2026-02-22,3376816.34,1589,2125.1204153555695,150691.29,0.07445062019829177,0.00625,-0.009412515673775435,-0.06024884221968052,3380320.4628571426,3395142.5828571427,91886.66384869197,-0.19944398990609014,-0.012430080795525211,-0.053039332538736605,1579.142857142857,1588.3214285714287,35.287237826714964,0.019229938934398658,0.003055545802955084,-0.007613314817258576,2140.6078587607544,2137.5337225323688,30.77681159167856,-0.4033331113530786,0.007797809762253083,-0.00015366807894001688,141624.97,143381.12535714285,6162.79761695425,1.1861763272489145,0.015027714606466125,0.005625777572142665,0.07709056558959453,0.07529184539083449,0.0031099738032579274,-0.27049269407397364,0.2857142857142858,,0.0015873015873015873,0.0003968253968253968,0.0014692367653123717,3.9838198589661418,medium,low,low,low,low,insufficient_history
2026-02-23,3460211.0,1610,2149.1993788819877,147289.37,0.08012858373919189,0.007638888888888889,0.024696237995579073,-0.0144183343196429,3373088.9857142856,3393381.366785714,90067.66802632973,0.7419935996871772,0.013215859030837107,0.019632678910703083,1583.5714285714287,1587.75,34.780395712612524,0.6397282015952284,0.011330634891288938,-0.03339537260292924,2130.000284279135,2137.205861437265,30.59487931726915,0.3920106145982767,-0.022575425560428908,0.09594276221169618,143467.0042857143,143443.31,6194.178570087677,0.6209152604306591,0.0762648252731466,0.010713150606036503,0.07721189852945723,0.0754008704543138,0.003226170364130477,1.4654257994066935,0.2222222222222221,,0.0026785714285714286,0.0006696428571428571,0.0020045293261153965,3.4767493500590603,low,low,low,low,low,insufficient_history
2026-02-24,3350072.22,1557,2151.619922928709,149723.53,0.08025778795619366,0.005555555555555556,-0.03183007625835532,-0.014600317047719025,3365998.0100000002,3397373.7739285715,85288.92785509703,-0.554603687936317,-0.03291925465838508,-0.010800508259212194,1581.142857142857,1588.7857142857142,33.33706328337543,-0.9534647372963162,0.0011262538368963515,-0.00384129674573519,2128.8150155089215,2138.3602748215926,30.50376966845132,0.43468883522387236,0.016526379330701113,0.07787879433618716,145012.40571428573,143916.9060714286,6147.465275333585,0.9445557914528149,0.0016124610091987623,0.0303814704193619,0.07754996328379693,0.07565977785035104,0.003316677537557733,1.3863301613663697,-0.2727272727272727,,0.0034722222222222225,0.0008680555555555556,0.0022011036767894928,2.1296134523009562,low,low,low,low,low,insufficient_history
2026-02-25,3321608.99,1568,2118.373080357143,136022.38,0.07536065015945366,0.004861111111111111,-0.008496303402080074,0.01037163939259722,3370868.9942857143,3396401.138571429,86015.0696015546,-0.8695237813314178,0.007064868336544627,0.013574660633484115,1584.142857142857,1589.1785714285713,33.01184251191889,-0.6415446644919873,-0.01545200535525415,-0.0031601236349821926,2127.8556522540043,2137.2010883392563,30.628793898548903,-0.6147159448875781,-0.09150966451298603,-0.03953892461310371,144212.4657142857,143814.34928571427,6257.3365694855975,-1.2452533436849837,-0.06101760242149912,-0.02879383811772096,0.07723078397779547,0.07563385282222435,0.003316055052936669,-0.08238785496903614,-0.125,,0.004166666666666667,0.0010416666666666667,0.002318669629832827,1.6472568559583114,low,low,low,low,low,insufficient_history
2026-02-26,3413132.77,1575,2167.068425396825,144122.6,0.0723507940091819,0.016319444444444445,0.02755404994252486,0.037356757447271516,3388427.8485714286,3397847.128571429,85941.20304214298,0.17786161803059208,0.0044642857142858094,0.007677543186180413,1585.857142857143,1588.2142857142858,33.017792221385626,-0.4002171200813023,0.02298714305389149,0.029453086914339677,2136.712901033388,2139.408119003732,30.468865309729875,0.907822004919244,0.05955064159294965,0.07438850714278056,145638.00285714286,143850.1917857143,6256.080290077548,0.04354295367944057,-0.039939360182048356,-0.08875467189138697,0.07622408142544568,0.07553570208614209,0.003372660525086396,-0.9443310565265391,2.357142857142857,,0.006498015873015873,0.0016245039682539683,0.0036916924876531543,3.9805429421160152,low,low,low,low,medium,insufficient_history
2026-02-27,3109483.31,1478,2103.8452706359944,134102.23,0.07710450764025639,0.021527777777777778,-0.08896503021181912,-0.08227478594686022,3348603.902857143,3384671.3575000004,100226.10571054628,-2.7456723530169413,-0.061587301587301635,-0.07219083490269929,1569.4285714285713,1583.607142857143,38.794176047933945,-2.72224219240164,-0.029174507837357977,-0.010868561578720182,2133.410469513626,2137.2406918971456,30.772405635007313,-1.0852392126002592,-0.06952670851067078,-0.056226433764208106,144496.67428571428,143716.42857142858,6426.885814005461,-1.495934243996886,0.06570368295434603,-0.00730335246763858,0.07614304366437907,0.07552479086557583,0.0033668613604637392,0.4691956708496545,0.31914893617021267,,0.009573412698412697,0.0023933531746031743,0.005252589142038904,3.64285575851211,medium,low,low,low,low,insufficient_history
2026-02-28,3151854.58,1471,2142.6611692726037,152471.87,0.0776571683812738,0.03715277777777778,0.013626466449823127,-0.07540494211056514,3311882.7442857143,3374327.9992857142,108730.8081860045,-2.046093678482841,-0.004736129905277386,-0.08576755748912368,1549.7142857142858,1579.2142857142858,44.16581310945208,-2.45018212267729,0.01844997784693314,0.01133477100210789,2136.841094689833,2136.656655641108,30.49781501275154,0.1968834039089396,0.13698236039773515,0.019706027046121566,144917.61000000002,143760.9685714286,6484.907182290003,1.343257687999066,0.007167683938738456,0.058744412536975155,0.076758587440549,0.07542727229817318,0.003258597645919097,0.684311573689752,0.7258064516129032,6.642857142857142,0.014186507936507938,0.0037202380952380955,0.008384539788380177,3.9874030687853135,medium,medium,low,low,medium,high
2026-03-01,3406425.26,1686,2020.4183036773427,175153.79,0.07353459725210286,0.03680555555555556,0.08076853596462552,0.008768294458087134,3316112.5900000003,3370331.836785714,105243.02057629243,0.3429531290212343,0.14615907545887152,0.06104468219005654,1563.5714285714287,1581.892857142857,48.25038037517636,2.1576439822369453,-0.057051888253876526,-0.049268790098517035,2121.8836501643723,2130.816806328884,36.226879283382225,-3.0474196186747626,0.148761342010169,0.162335195352034,148412.25285714286,144701.66607142857,8757.334543664208,3.4773279217251174,-0.05308680724656778,-0.012303765149963453,0.07662772701966489,0.07552938740074036,0.0031470626978671,-0.6338577715624975,-0.009345794392523366,4.888888888888888,0.0185515873015873,0.0050347222222222225,0.010418166901568366,3.0495607944762817,low,low,low,medium,low,high
2026-03-02,2945478.69,1536,1917.62935546875,166127.47,0.0780099916486819,0.03784722222222222,-0.13531680128511026,-0.1487574919564154,3242579.402857143,3353450.0621428574,131836.95625096955,-3.0945144953606825,-0.08896797153024916,-0.04596273291925468,1553.0,1579.9642857142858,48.98789128002442,-0.8974520961308026,-0.05087508266060925,-0.10774711070952403,2088.8022182481955,2122.525303525544,53.95413804070003,-3.797594688700836,-0.05153368362739974,0.12789857136329674,151103.41,145607.07964285716,9605.851256924174,2.1362386121012595,0.06086107171071853,-0.026439904359294997,0.07632507100673488,0.07580701181555367,0.003002399129953612,0.7337398319730607,0.028301886792452713,3.954545454545454,0.02286706349206349,0.00638640873015873,0.012065693011141049,2.607460132046593,high,low,high,medium,low,high
2026-03-03,2940266.23,1564,1879.9656202046035,160508.05,0.07499232603716559,0.02847222222222222,-0.0017696478394824133,-0.12232750910665446,3184035.69,3336152.318571429,152335.73293195612,-2.5987736491756626,0.01822916666666674,0.004495825305073753,1554.0,1577.892857142857,48.366914989571846,-0.28723885213378775,-0.019640779463839575,-0.1262557107922384,2049.99446071618,2114.2617220998764,70.81444570279108,-3.308591906213824,-0.033825953046777935,0.07202956008317463,152644.0557142857,146302.13607142857,9961.15990006308,1.4261304979635414,-0.03868306543482758,-0.06560686573995878,0.07557286216115945,0.07579101879610285,0.003005616740745714,-0.2657334011052596,-0.24770642201834858,4.125,0.026140873015873013,0.00740327380952381,0.012691102342868686,1.6601354116837106,high,low,high,low,medium,high
2026-03-04,3125605.62,1610,1941.369950310559,161034.59,0.07574937112957407,0.030208333333333334,0.06303490075454832,-0.05900856199212057,3156035.208571429,3331717.6228571427,156688.5694405274,-1.3154246260150733,0.02941176470588225,0.02678571428571419,1560.0,1579.892857142857,48.499972726769194,0.6207661811843758,0.03266247501870412,-0.08355616472276095,2024.708299280954,2108.9094469294087,77.92581361429842,-2.1499871332509026,0.003280458519058671,0.18388304924527854,156217.2285714286,146941.54178571427,10318.286750787021,1.365832192365732,0.010094967477516148,0.005158142469550375,0.0756283937283195,0.07565491959882106,0.002913490427211463,0.03241868580409481,0.060975609756097615,5.214285714285714,0.029761904761904764,0.008482142857142856,0.013307477103543084,1.632630310549693,medium,low,medium,medium,low,high
2026-03-05,3306588.49,1709,1934.808946752487,153394.08000000002,0.07496958718725565,0.036458333333333336,0.057903296833718976,-0.03121597874436033,3140814.597142857,3328693.0653571426,156313.24545096947,-0.14141204280782385,0.06149068322981366,0.08507936507936509,1579.142857142857,1582.9642857142858,53.768007934539234,2.344065163045626,-0.0033795740770699023,-0.10717680896569193,1991.5283737603343,2103.3843791664317,84.55452228436462,-1.9936891352423485,-0.04744639024448094,0.06433050749847702,157541.7257142857,147438.59857142856,10280.5111171805,0.5792981847584232,-0.010294262918494113,0.036195776617757636,0.0760025070394729,0.07555004303506592,0.0028821369895703367,-0.20139773019491594,0.2068965517241379,1.2340425531914891,0.03263888888888889,0.009784226190476192,0.014200482859777324,1.87839437618077,low,medium,high,low,low,high
2026-03-06,3044210.56,1593,1910.9921908349027,162358.15,0.07553271542021989,0.04097222222222222,-0.07935004031904802,-0.02099151000106192,3131489.9185714284,3319612.4025,165263.13493062317,-1.6664445014649663,-0.06787595084844944,0.07780784844384314,1595.5714285714287,1584.642857142857,53.30291791451057,0.15678584182851718,-0.012309616387478406,-0.09166695027091609,1963.9779337887496,2095.43586703907,91.76688768498647,-2.0099153502657527,0.0584381744067306,0.21070432609509915,161578.2857142857,147925.0875,10659.515497973181,1.3540073657892169,0.007511422352609154,-0.020385218298390018,0.07577796529375339,0.07561900623957751,0.0028567823117783475,-0.030205598446144857,0.12380952380952381,0.903225806451613,0.035416666666666666,0.011247519841269841,0.015228695969154589,1.9518875707518986,low,low,medium,high,low,high
2026-03-07,3063392.5100000002,1617,1894.4913481756341,170039.47,0.07804108144468229,0.03854166666666667,0.006301124584496609,-0.028066672416085847,3118852.48,3307005.7267857147,170972.8358087732,-1.4248650414746988,0.015065913370998052,0.09925220938137325,1616.4285714285713,1585.9285714285713,53.644873816353396,0.5792059214790564,-0.0086346991570172,-0.11582317571061362,1928.5251022034684,2085.9213507172503,98.3060359412946,-1.9472863564138874,0.047310960367557886,0.11521863016437073,164087.94285714286,148578.80821428573,11434.912032621862,1.876766670744003,0.033209001033622565,0.00494369124462013,0.07583281001709748,0.07580914304608884,0.002833572196863976,0.7876765593139378,-0.05932203389830504,0.03738317757009346,0.03561507936507936,0.012624007936507937,0.015901394637036388,1.6298984662510783,low,medium,high,medium,low,medium
2026-03-08,3298229.03,1674,1970.2682377538829,173492.76,0.07684578523371813,0.029861111111111113,0.07665897178811076,-0.031762396571706986,3103395.8757142858,3304537.756071429,170568.04735140185,-0.03698656442042645,0.03525046382189245,-0.007117437722419906,1614.7142857142858,1590.357142857143,55.649840627846764,1.503020605255837,0.03999854084908905,-0.024821625220966426,1921.3608070715457,2078.6997737245897,99.13597052662608,-1.0937658187507644,0.020308755373090737,-0.009483266105746235,163850.65285714288,149226.075,12312.758193207103,1.9708569452283913,-0.015316243558354814,0.04502898098786523,0.07630583687161394,0.07599912182658652,0.002711488151109064,0.3122504543437883,-0.22522522522522526,-0.18867924528301883,0.034623015873015875,0.013690476190476192,0.016024256740511614,1.0091347874970849,low,low,low,low,low,high
2026-03-09,3122020.51,1607,1942.7632296204106,156841.46,0.07748422332439162,0.034027777777777775,-0.05342519224627651,0.059936546341131436,3128616.135714286,3294779.9353571427,172985.0245862192,-0.9986958453217791,-0.04002389486260449,0.04622395833333326,1624.857142857143,1591.0714285714287,55.73344535570103,0.28579915214127316,-0.013960032246588039,0.013106742489096268,1924.9513605217828,2071.676768850334,101.61049397776553,-1.2687030067793246,-0.09597691569377309,-0.055896896521689055,162524.08000000002,149687.6589285714,12348.566709209106,0.5793223812844236,0.008308043033612655,-0.0067397561924898985,0.07623072711100103,0.0762654594679155,0.002457481906715014,0.4959401137993591,0.13953488372093004,-0.10091743119266061,0.03407738095238095,0.014905753968253969,0.016236444152867305,1.1777223897972091,medium,low,low,low,low,high
2026-03-10,3082832.58,1606,1919.5719676214196,156279.55,0.07379892793406245,0.041666666666666664,-0.012552105239052258,0.048487565018899614,3148982.757142857,3286264.664642858,177444.12886939102,-1.1464571183000107,-0.000622277535780924,0.026854219948849067,1630.857142857143,1591.7142857142858,55.80047599880401,0.25601420113370377,-0.011937255989512563,0.02106759133845526,1930.6094101527565,2065.5374229656363,105.48921082111464,-1.3837003254459874,-0.00358266239041638,-0.026344473065369578,161920.00857142857,150270.5375,12257.188391739634,0.49024395382954034,-0.04756188075733159,-0.015913602980012875,0.07606024166770058,0.07610017543286776,0.0024623534066577735,-0.9345723861502324,0.22448979591836737,0.46341463414634143,0.035962301587301584,0.016393849206349207,0.01672186214214439,1.5113638209360638,low,low,low,low,low,high
2026-03-11,3031805.84,1591,1905.5976367064738,168442.18,0.07079137652285718,0.04131944444444444,-0.016551901109076894,-0.030010113687983564,3135582.7885714285,3266232.2382142856,173176.76642454503,-1.3536827315483329,-0.009339975093399788,-0.011801242236024856,1628.142857142857,1588.9642857142858,53.76180810372728,0.037865435659949195,-0.007279920289866348,-0.01842632497652641,1925.4990796378872,2056.669297709265,108.18796165030118,-1.3963814337412503,0.07782611352541013,0.0459999929207755,162978.2357142857,151185.59214285715,12631.10018918275,1.366198319915264,-0.040753321157896094,-0.06545261739844588,0.07535195672388388,0.07596852261183411,0.0026441510716715675,-1.957961534211457,-0.008333333333333304,0.367816091954023,0.03754960317460317,0.017869543650793653,0.01704168127256364,1.3760321190494333,low,low,low,low,medium,high
2026-03-12,3208647.36,1620,1980.6465185185184,159290.41,0.07434532210597045,0.05243055555555556,0.058328774774046854,-0.029619993626724406,3121591.1985714287,3260488.366785714,172290.47515069737,-0.3008930513446566,0.018227529855436853,-0.05207723815096543,1615.4285714285713,1589.857142857143,54.07245775652029,0.5574530619374769,0.039383383126857074,0.0236910067234124,1932.047304175892,2051.9593881041824,108.53634514559965,-0.6570413762320721,-0.05433181878790683,0.03843909751927832,163820.56857142856,152053.5078571429,12307.73008141609,0.5879964944782456,0.050203086275145026,-0.008326911014274851,0.075262775997986,0.07610243840882765,0.002449766773341678,-0.7172586068102937,0.26890756302521024,0.4380952380952381,0.03983134920634921,0.019742063492063495,0.017866040633838707,1.8296438888412285,low,low,low,low,low,high
2026-03-13,2887959.24,1517,1903.7305471324985,162425.92,0.07425754341594208,0.04826388888888889,-0.09994495624473976,-0.05132736941823102,3099269.5814285716,3244338.991785715,185252.48406641698,-1.9237515414797077,-0.06358024691358022,-0.047708725674827424,1604.5714285714287,1588.642857142857,55.344185204760414,-1.2944965560120807,-0.03883377001745447,-0.0037999337397771615,1931.0099265041197,2043.0375942984008,110.13257800717403,-1.2649031711291445,0.019684235855755627,0.000417410521122763,163830.25,152998.4925,12039.67566296396,0.7830300220628327,-0.0011806888119100245,-0.016882380001612463,0.07508060856880346,0.07599518250869065,0.0024628843828426975,-0.7055301113010279,-0.07947019867549665,0.17796610169491522,0.040873015873015874,0.02146577380952381,0.01821561042369687,1.471162066822814,medium,low,low,low,low,high
2026-03-14,3155867.08,1645,1918.4602310030396,177921.0,0.07425793394732211,0.07152777777777777,0.09276718185260813,0.030186980512007633,3112480.2342857146,3238615.862857143,185428.17793114658,-0.446257865338402,0.0843770599868161,0.017316017316017396,1608.5714285714287,1591.642857142857,56.06227640739195,0.9517477040962186,0.00773727347745079,0.012651882971377537,1934.4340526223205,2035.6842889674715,111.3688162245134,-1.052575235496036,0.09539782812989439,0.046351179523201225,164956.18285714285,153897.5035714286,12927.420076159124,1.858336488413166,5.259147583647206e-06,-0.048476359211421016,0.07454015892632344,0.07604065551139749,0.0024165605682613255,-0.7377102761210834,0.4820143884892085,0.8558558558558556,0.04558531746031746,0.024020337301587303,0.02001992623123405,2.3730077687335247,low,low,low,low,low,high
2026-03-15,3044255.59,1573,1935.3182390336935,170362.94,0.07841043045026375,0.04791666666666667,-0.03536634692485219,-0.07700297271351109,3076198.314285714,3219006.810714286,175283.86378022315,-0.9969612544221125,-0.043768996960486306,-0.060334528076463556,1594.142857142857,1587.892857142857,53.52627550383228,-0.2782345119789035,0.008787259573183936,-0.017738700777124916,1929.4411956622935,2028.3233779147413,110.93153435506083,-0.8384012663465403,-0.04247986465903408,-0.018040061152984177,164509.0657142857,154599.23535714284,13276.79948333497,1.187312097515953,0.05591990353363974,0.020360846229717344,0.07476367967154422,0.0761969522881044,0.0024234907688125483,0.9133429310497836,-0.33009708737864074,0.6046511627906976,0.048164682539682535,0.025731646825396828,0.019938413283609003,1.1126772991262917,medium,low,low,low,low,high
2026-03-16,3155547.93,1615,1953.8996470588236,172226.47,0.07503789017677992,0.05590277777777778,0.03655814589470796,0.010739013370543393,3080987.945714285,3206318.1175,165989.4106173543,-0.3058640145246226,0.026700572155117674,0.004978220286247614,1595.2857142857142,1589.1785714285713,53.73670624334526,0.4805175154297141,0.009601215784752704,0.0057322566479647286,1931.0321124392096,2018.6964938720807,104.90301459942198,-0.6176833626820691,0.010938587934676391,0.09809274920037092,166706.92428571428,155950.35464285713,13067.886559909413,1.2455047939485404,-0.04301137302929425,-0.03157201611700999,0.07441420350759971,0.0760454750386982,0.0023552909625214552,-0.4277963436159112,0.16666666666666674,0.642857142857143,0.05128968253968254,0.027728174603174605,0.020064854847281068,1.4041767752145506,low,low,low,low,low,high
2026-03-17,2908106.55,1519,1914.4875246872941,158473.74,0.07334833501789276,0.05138888888888889,-0.07841471132400146,-0.0566771063513285,3056027.084285714,3188760.8853571424,170708.32681687817,-1.6440576777382716,-0.05944272445820431,-0.05417185554171855,1582.857142857143,1587.2142857142858,55.29473696933483,-1.2336487964870115,-0.020171006443885697,-0.002648737854004879,1930.3057634486202,2009.9311624566196,102.90060125543451,-0.927532362346472,-0.0798525917647851,0.01404016072480374,167020.38000000003,156649.2125,12638.790137653195,0.1443593477008852,-0.022516026968599223,-0.006105683765112224,0.07434983309100404,0.07588322505091526,0.0023797754628173745,-1.0651803384935685,-0.08074534161490687,0.2333333333333334,0.05267857142857142,0.029563492063492063,0.019782914073801682,1.1032447870913002,medium,low,low,low,low,high
2026-03-18,3508312.78,1511,2321.8482991396427,169346.75,0.0719015019760307,0.04201388888888889,0.20639072870283925,0.15716934564648777,3124099.5042857146,3196646.6239285716,180271.03271157248,1.7288754126686756,-0.005266622778143493,-0.050282840980515386,1571.4285714285713,1585.9285714285713,56.66596638222748,-1.322285248312145,0.2127779727992145,0.21843575706390594,1989.7701437962157,2016.9582937422654,116.83144146128414,2.6096571400979625,0.06861079949271098,0.0053702107156294865,167149.60428571427,157639.38357142857,12503.200022577892,0.9363496070950343,-0.019725506264172465,0.015681648072136012,0.07450842244145739,0.07567988921786406,0.002469641901612633,-1.5299332422915832,-0.18243243243243235,0.016806722689075793,0.05277777777777778,0.031063988095238092,0.019036796974547743,0.5751965946945199,high,low,high,low,low,low
2026-03-19,3566971.31,1482,2406.8632321187583,167960.43,0.07639989946973387,0.06284722222222222,0.01671986897359834,0.11167445649122376,3175288.64,3206530.5710714282,192746.74252795457,1.8700224667936793,-0.019192587690271323,-0.08518518518518514,1551.7142857142858,1583.0357142857142,59.85753589293995,-1.6879364106538695,0.03661519704393168,0.2151907014276535,2050.6582457391073,2027.7367061771802,137.3760092425111,2.7597724524978937,-0.008186280516159883,0.05442901427650293,168388.17857142858,158847.11892857144,11760.814144133226,0.7748877722019482,0.06256333136410386,0.027635597043145,0.0748019334934236,0.07557282448908205,0.0023652718094172285,0.3496743914838274,0.4958677685950412,0.19867549668874163,0.05426587301587301,0.033308531746031746,0.018943316554174378,1.5593199000668805,high,medium,high,low,low,high
2026-03-20,3620132.41,1491,2427.989543930248,155061.19,0.07690431489593864,0.0642361111111111,0.014903708322790088,0.25352614394931683,3279884.807142857,3214812.0524999998,205409.1808448429,1.9732338926280109,0.006072874493927127,-0.01713909030982197,1548.0,1579.392857142857,62.28330689245964,-1.4192062296158914,0.008777528996897876,0.2753850840852541,2125.552388138786,2038.4876794863205,155.95213120610944,2.4975732068012215,-0.07679927944933218,-0.045342085795173626,167336.07428571428,159310.32107142857,11323.734750990929,-0.37524113420766303,0.00660230484209734,0.03564313278142106,0.07518004370485168,0.07554541530794691,0.0023444026372602747,0.5796357530034935,0.022099447513812098,0.33093525179856087,0.05654761904761905,0.03560267857142857,0.018647429913132625,1.5355162975846433,high,low,high,low,low,high
2026-03-21,3537169.12,1489,2375.5333243787777,167384.44,0.07608620870163474,0.07256944444444445,-0.022917197661286637,0.12082322554598846,3334356.527142857,3219392.9964285716,211245.3790520441,1.504298579204133,-0.0013413816230717357,-0.09483282674772031,1525.7142857142858,1575.107142857143,64.26757680643813,-1.339822460032707,-0.021604796314961927,0.23824997046551433,2190.8485443353197,2047.6621984627352,167.93807148353932,1.9523335180622177,0.07947346463676697,-0.0592204405325959,165830.85142857142,159948.14678571429,11254.92863186469,0.6607143818959685,-0.010637975195681881,0.024620598192370835,0.07544122581261062,0.07564319554914513,0.0023061571956929767,0.19210015402115263,0.12972972972972996,0.01456310679611672,0.05669642857142858,0.03802083333333334,0.01890168317449505,1.8278060632044248,high,medium,high,low,low,low
2026-03-22,3504287.11,1484,2361.3794541778975,166740.06,0.07632473555839199,0.07291666666666667,-0.009296137358566603,0.15111461781039215,3400075.3157142857,3223945.5239285715,216081.83525840554,1.2973861765667465,-0.00335795836131636,-0.05657978385251117,1513.0,1571.357142857143,66.45311033364706,-1.3145681581876467,-0.00595818633888523,0.2201504675308268,2251.714432213063,2056.1000212778185,177.62961019728561,1.7186291889117933,-0.003849700724870231,-0.021265657894845025,165313.29714285716,160521.31714285715,11174.415732596792,0.5565161531445626,0.003134955214979973,-0.026599712307340595,0.07514326939948608,0.07571012824057728,0.0022974427694906433,0.2675180100137904,0.004784688995215225,0.5217391304347827,0.060267857142857144,0.04040178571428571,0.018950218506495423,1.7158050679592998,high,low,high,low,low,high
2026-03-23,3628663.29,1477,2456.779478672986,159245.31,0.07885156993982291,0.052083333333333336,0.035492576976662304,0.14993128626000618,3467663.2242857143,3229961.6771428576,225061.99701234183,1.771519039863841,-0.004716981132075526,-0.0854489164086687,1493.2857142857142,1566.607142857143,68.31589982802078,-1.3116586780342634,0.040400124734845555,0.2573723949288491,2323.5544081579437,2067.085024841783,192.48946926543877,2.024497523518147,-0.044948706387655135,-0.07537261839019294,163458.8457142857,160948.315,10874.473876297725,-0.15660573737842315,0.03310636274000278,0.05082338741212511,0.07568808079420652,0.07566452060488553,0.00221777527759554,1.4370479133452625,-0.2857142857142857,-0.06832298136645965,0.059722222222222225,0.041989087301587305,0.01793867692812765,0.562708502538354,high,medium,high,low,medium,high
2026-03-24,3508030.21,1438,2439.5203129346314,169058.71,0.07083608415351735,0.057291666666666664,-0.03324449538551699,0.20629356238683894,3553366.604285714,3235603.0339285717,230107.2887089921,1.1839137195517369,-0.026404874746106977,-0.053324555628703085,1481.7142857142858,1562.357142857143,72.50860193451088,-1.7150674477141505,-0.0070251180002842695,0.2742419480289351,2398.5590921932776,2077.3671816277088,204.48770169321728,1.7710264642234719,0.06162442083851638,0.06679321129166249,164970.98428571428,161638.85714285713,10748.46047280927,0.69031773209876,-0.10165283700023653,-0.034250959667490366,0.07532918781358146,0.07532803118336139,0.002209789866444079,-2.032748497065168,0.09999999999999987,0.11486486486486491,0.06056547619047619,0.04383680555555556,0.01666629827482093,0.8073095110411175,high,low,high,low,low,high
