date,revenue,revenue_change,revenue_wow_pct,units_sold,units_sold_wow_pct,average_selling_price,average_selling_price_wow_pct,volume_effect,price_effect,volume_contribution_pct,price_contribution_pct
2026-06-01,4224531.31,74903.22999999952,0.0180505887650537,1649,0.0332080200501252,2561.874657368101,-0.0146702609648116,137800.932481203,-62897.70248120434,68.66062268286694,31.339377317133042
2026-06-02,3976777.8,-200839.77000000002,-0.0480751927706968,1577,-0.0348837209302325,2521.736081166772,-0.013668272027469,-145730.84546511626,-55108.92453488446,72.56075102312442,27.43924897687558
2026-06-03,4030446.34,-293920.9000000004,-0.0679685335882805,1596,-0.0677570093457944,2525.3423182957395,-0.0002268981849224,-293006.1914953271,-914.7085046730153,99.68879092821469,0.31120907178530516
2026-06-04,4028068.47,-156404.5499999998,-0.0373773589296555,1617,-0.0223700120918984,2491.075120593692,-0.0153507431475883,-93606.71205562273,-62797.83794437704,59.84909777600643,40.150902223993576
2026-06-05,4119799.42,44054.35999999987,0.0108089096230175,1610,-0.0218712029161604,2558.8816273291927,0.0334108479748365,-89141.44724179829,133195.8072417987,40.09289736388947,59.90710263611052
2026-06-06,4143316.63,-212242.11000000034,-0.0487290202404664,1633,-0.0291319857312722,2537.242271892223,-0.0201850655508049,-126886.07506539834,-85356.03493460172,59.78364758312962,40.21635241687038
2026-06-07,3952828.06,-233210.89000000013,-0.0557115910256879,1604,-0.0123152709359606,2464.356645885287,-0.0439374213377288,-51552.203817733985,-181658.6861822656,22.10540160355894,77.89459839644105
2026-06-08,4054343.19,-170188.11999999965,-0.0402856808273957,1636,-0.0078835657974529,2478.204883863081,-0.0326595890491291,-33304.370545785314,-136883.74945421304,19.569151210898642,80.43084878910135
2026-06-09,4127754.43,150976.63000000035,0.0379645626667903,1605,0.0177552314521243,2571.809613707165,0.0198567696732263,70608.61027266961,80368.01972733148,46.76790724012656,53.23209275987343
2026-06-10,3943571.37,-86874.96999999974,-0.0215546772420246,1541,-0.0344611528822055,2559.0988773523686,0.0133671220776951,-138893.82750626566,52018.85750626553,72.75253998818827,27.247460011811736
2026-06-11,3885818.29,-142250.18000000017,-0.0353147373386133,1532,-0.0525664811379097,2536.434915143603,0.0182089227959936,-211741.38525046385,69491.20525046355,75.29048638115276,24.70951361884724
2026-06-12,3886315.31,-233484.10999999987,-0.0566736596122924,1572,-0.0236024844720497,2472.2107569974555,-0.0338706055825642,-97237.50183850933,-136246.60816149088,41.64630382706097,58.35369617293903
2026-06-13,4129407.2,-13909.429999999702,-0.0033570762850435,1627,-0.0036742192284139,2538.049907805778,0.0003183124932537,-15223.453631353339,1314.023631353667,92.0542679486135,7.94573205138651
2026-06-14,4157565.19,204737.1299999999,0.0517951013533333,1645,0.0255610972568578,2527.3952522796358,0.0255801474594203,101038.62248129677,103698.50751870376,49.35041459323793,50.64958540676208
2026-06-15,3733518.26,-320824.93000000017,-0.0791311724156238,1629,-0.0042787286063569,2291.9080785758133,-0.0751740933529531,-17347.434187041566,-303477.49581295875,5.4071340986629535,94.59286590133705
2026-06-16,3791020.55,-336733.88000000035,-0.0815779828258824,1645,0.0249221183800623,2304.571762917933,-0.1039104330915144,102872.38454828662,-439606.26454828697,18.963397862682147,81.03660213731786
2026-06-17,4026117.26,82545.88999999966,0.0209317601370049,1747,0.1336794289422453,2304.5891585575278,-0.0994528664160705,527174.3687345879,-444628.47873458697,54.24704919392713,45.752950806072874
2026-06-18,3886327.43,509.1400000001304,0.0001310251694759,1646,0.0744125326370757,2361.073772782503,-0.0691368587122496,289153.5803263708,-288644.4403263707,50.04405864868012,49.95594135131989
2026-06-19,3968048.84,81733.5299999998,0.0210311113433561,1686,0.0725190839694656,2353.52837485172,-0.0480065794592194,281832.0262977099,-200098.49629771017,58.47980426305297,41.52019573694704
2026-06-20,4220325.16,90917.95999999996,0.0220171941386646,1767,0.0860479409956975,2388.4126542161857,-0.0589575694037309,355326.9870928089,-264409.0270928092,57.335216763178835,42.66478323682116
2026-06-21,3920007.57,-237557.6200000001,-0.057138639839343,1678,0.0200607902735563,2336.1189332538734,-0.0756812053252202,83404.04332522798,-320961.6633252293,20.62589432128187,79.37410567871814
2026-06-22,3976670.1,243151.84000000032,0.0651267311600078,1688,0.0362185389809699,2355.8472156398107,0.027897775509273,135222.57663597298,107929.26336402753,55.612401138306296,44.38759886169371
2026-06-23,3895266.93,104246.38000000035,0.027498236589617,1669,0.0145896656534953,2333.8927082085083,0.0127229473876095,55309.722310030396,48936.65768997019,53.05673185968672,46.94326814031328
2026-06-24,3880208.86,-145908.3999999999,-0.0362404745260699,1624,-0.070406410990269,2389.291169950739,0.0367536274648743,-283464.4665025759,137556.06650257506,67.3279434803974,32.672056519602606
2026-06-25,3961092.93,74765.5,0.0192380856597047,1637,-0.00546780072904,2419.7268967623704,0.0248417159412792,-21249.663955042528,96015.16395504287,18.121089105538136,81.87891089446187
2026-06-26,4090373.68,122324.84000000032,0.0308274532225767,1745,0.0349940688018979,2344.053684813753,-0.004025738605579,138858.17411625147,-16533.334116252183,89.36020745000151,10.63979254999847
2026-06-27,3983741.99,-236583.16999999993,-0.0560580431674605,1692,-0.0424448217317486,2354.4574408983453,-0.014216644371692,-179130.94906621394,-57452.22093378594,75.71584617207303,24.284153827926968
2026-06-28,3852936.63,-67070.93999999994,-0.0171099006321561,1656,-0.0131108462455303,2326.652554347826,-0.0040521819207475,-51394.61653158521,-15676.323468414394,76.62724949372338,23.372750506276617
2026-06-29,4142927.21,166257.10999999987,0.0418081223282766,1718,0.0177725118483411,2411.482660069849,0.0236158966764441,70675.41646919432,95581.69353080564,42.50971069399338,57.49028930600662
2026-06-30,3773581.27,-121685.66000000015,-0.0312393636140361,1584,-0.0509286998202516,2382.311407828283,0.0207458978081904,-198380.88019772322,76695.22019772287,72.11854461821048,27.881455381789532
